date,budget_id,budget__name,budget__code,fond_id,fond__code,fond__name,source_id,source__code,source__name,plan_s,fact_s
2020-01-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a076039-b0fe-11e4-8068-000c29123d1d,22010200,"Плата за ліцензії на певні види господарської діяльності та сертифікати, що видаються Радою міністрів Автономної Республіки Крим, виконавчими органами місцевих рад і місцевими органами виконавчої влади",0.00,28662.60
2020-01-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075fde-b0fe-11e4-8068-000c29123d1d,18010700,Земельний податок з фізичних осіб,0.00,16753.79
2020-01-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,a791ab20-d55a-4f18-9bf5-5ac10053bbbf,2 ,2. Плата за послуги бюджетних установ,7a0760a9-b0fe-11e4-8068-000c29123d1d,25020200,"Надходження, що отримують бюджетні установи від підприємств, організацій, фізичних осіб та від інших бюджетних установ для виконання цільових заходів, у тому числі заходів з відчуження для суспільних потреб земельних ділянок та розміщених на них інших об'єктів нерухомого майна, що перебувають у приватній власності фізичних або юридичних осіб",0.00,14826.15
2020-01-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,a791ab20-d55a-4f18-9bf5-5ac10053bbbf,2 ,2. Плата за послуги бюджетних установ,7a076001-b0fe-11e4-8068-000c29123d1d,19010100,Надходження від викидів забруднюючих речовин в атмосферне повітря стаціонарними джерелами забруднення,0.00,9443.27
2020-01-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,a791ab20-d55a-4f18-9bf5-5ac10053bbbf,2 ,2. Плата за послуги бюджетних установ,7a076003-b0fe-11e4-8068-000c29123d1d,19010300,"Надходження від розміщення відходів у спеціально відведених для цього місцях чи на об'єктах, крім розміщення окремих видів відходів як вторинної сировини",0.00,1815.77
2020-01-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,a791ab20-d55a-4f18-9bf5-5ac10053bbbf,2 ,2. Плата за послуги бюджетних установ,7a076002-b0fe-11e4-8068-000c29123d1d,19010200,Надходження від скидів забруднюючих речовин безпосередньо у водні об'єкти,0.00,1243.66
2020-01-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075f62-b0fe-11e4-8068-000c29123d1d,13030100,Рентна плата за користування надрами для видобування корисних копалин загальнодержавного значення,0.00,56.62
2020-01-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a07605e-b0fe-11e4-8068-000c29123d1d,22090200,"Державне мито, не віднесене до інших категорій",0.00,2.50
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,1b948590-b45c-457f-99de-0550204286e8,7 ,7. Інші кошти спеціального фонду,7a0760e8-b0fe-11e4-8068-000c29123d1d,41031400,Субвенція з державного бюджету місцевим бюджетам для реалізації проектів в рамках Надзвичайної кредитної програми для відновлення України (бюджети: обласний та міста Києва),51901634.00,0.00
2020-02-01,e1915daa-b06d-11e4-8068-000c29123d1d,"м.Мелітополь, Запорiзька область",013,e490836c-bfac-43c6-8507-a5206ef13ae8,1 ,Загальний фонд,7a075f16-b0fe-11e4-8068-000c29123d1d,11010100,"Податок на доходи фізичних осіб, що сплачується податковими агентами, із доходів платника податку у вигляді заробітної плати",26900000.00,27471669.62
